rank,address,display_name,account_value,pnl_day,roi_day,vlm_day,pnl_week,roi_week,vlm_week,pnl_month,roi_month,vlm_month,pnl_allTime,roi_allTime,vlm_allTime
1454,0x8cf051405995581de2cbbdc9a3e9951325607e18,,1430823.75,50376.460287,0.036493,1161258.4,25247.73442,0.013983,6537723.1,44370.793404,0.125784,20766784.69,1437627.170145,0.915247,357990928.45
1455,0x136c473f6d88c1ec17c2ed6b6cb273983e028458,,637854.56,3284.625411,0.005176,0.0,3231.324608,0.005092,0.0,44356.0311,0.287617,343560.71,123759.049819,1.65418,961229.81
1456,0x6d6d7c05ef7f31b31b618400495b4ce4092a5089,,157287.5,2981.502722,0.019322,9244911.85,8090.124956,0.054224,11962549.51,44343.215577,0.16306,107256893.15,437146.507723,9.225219,694806838.43
1457,0xa72e756c91262c7bbe417dab6d65d2be28b1dc34,,341448.29,-9823.557391,-0.071466,1615.82,-17631.92185,-0.08103,26802.68,44329.667546,0.139789,131931.92,-219701.4374,-0.30457,30881802.13
1458,0x1eabeb93f940cba798b62162d72d49f90b8029f1,,429691.53,22118.266168,0.054268,0.0,27023.738763,0.036774,357915.9,44248.022813,0.052261,441757.94,146951.137902,0.168633,2894860.79
1459,0x948eeb38506cfb93ced14bb52b3c3ca696e2f283,,296997.59,10262.544035,0.035543,242115.34,28361.263951,0.104026,2294382.94,44208.017397,0.316068,14717891.75,462045.175708,5.758561,66192934.57
1460,0x760faa0dd141e08478e470affb36407c1cc074c9,,50.93,0.0,0.0,0.0,0.0,0.0,0.0,44195.439443,0.648644,91632306.74,33868.03,0.431646,129713850.66
1461,0x863b676e5e4fea0541062c32983dc8f84749ca6d,,452714.06,0.036372,0.000364,0.0,0.060884,0.0,0.0,44150.357668,0.108062,22014241.85,3954647.932074,39546.479321,488888833.16
1462,0x775a74163592917c12be68749a6906944467fe45,,223323.36,-10666.89445,-0.045587,0.0,-10031.343914,-0.042988,0.0,44135.02007,0.124658,231966.77,245921.090413,0.576407,3137867.91
1463,0x44eb044aa553e45c17d029983727abc8b633cb9a,,244124.74,5245.205492,0.021958,60000.0,17612.006931,0.077753,171406.01,44125.538253,0.220629,321364.77,44125.538253,0.220629,321364.77
1464,0x638e96b7a155eb2b0859824f6b4acfedb25bf9bf,,476064.51,9180.64014,0.019664,0.0,42893.415713,0.099022,1252170.62,44120.601047,0.190007,1316380.21,48932.916765,0.084786,21519897.46
1465,0x1465d3d5af2a367f3ca19092ec29ab7b392a732a,,65579.46,7528.177466,0.129681,61430.97,30362.020676,0.86213,180330.91,44118.743776,2.125041,2019142.25,-115983.256005,-0.638805,218293986.45
1466,0xf211dd718de25bcad861e53a7b10dd5b3b9d5c6c,,33501.99,359.129642,0.010836,706322.64,-11677.589299,-0.258471,2852131.66,44108.295685,0.892995,9756254.69,69686.606097,1.113466,38187892.85
1467,0x2862086463712e36d98dfb3974946efa4d3762b7,,89943.79,-11337.748109,-0.111943,24083.67,-15813.971532,-0.14953,1821230.4,44052.653421,1.08241,4672777.87,-55844.409068,-0.383052,14399031.28
1468,0xf12474d3dc642f9712d94643477affebeebcd738,,54976.18,163.586951,0.002981,1805118.91,8841.137493,0.191409,9225693.35,44052.337469,3.361183,108209453.99,54977.178638,25.203166,146937674.9
1469,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,,391700.17,21384.428747,0.057746,0.0,18588.441747,0.04982,0.0,44047.266196,1.330959,4002091.15,1193958.747856,52.852,94768605.95
1470,0x5faed49291db46f90e9af7331e41046e65776e5f,,2201522.04,205100.548749,0.102719,0.0,558323.521147,0.355238,73457.67,44017.953675,0.021102,14760338.68,-3160809.608963,-0.573386,1159659227.39
1471,0x1bc73b7556a79a3e6ee1a09044cb593b7663349b,,63127.94,-1795.420837,-0.027654,0.0,23872.059581,0.659351,0.0,43982.374334,0.341395,6524721.77,58650.269862,0.51374,23508768.28
1472,0xaa7577a7a27aa7fcf6d0ec481b87df3ad0f6a88e,jez,127.55,2.156245,0.017196,0.0,2.612759,0.020912,0.0,43904.994584,0.04878,5128694.16,16969020.700699,10.080834,1193042985.67
1473,0x788fe3d9394aca3eb83e8903b383123ccd9970c1,,0.15,0.0,0.0,0.0,1497.889385,0.010666,103165.72,43890.068743,0.337616,7630772.99,134573.57634,2.192503,33727260.56
1474,0x420ab45e0bd8863569a5efbb9c05d91f40624641,,640439.96,-10233.159774,-0.015727,0.0,-26035.879076,-0.039065,0.0,43887.923072,0.304824,337379.52,830945.39192,2.067025,5735666.27
1475,0xc780fd255b5302791ed1a1f6bfb11e8d3f404a50,,452491.78,16446.277611,0.037717,0.0,19281.295385,0.044508,0.0,43848.879274,0.107304,437567.77,97630.215912,0.149074,2228661.18
1476,0x031cba65b78e8bc58108d1e91b1351191c48cf36,,0.28,0.0,0.0,0.0,0.0,0.0,0.0,43795.401142,0.415253,10716892.96,43795.401142,0.415253,10716892.96
1477,0x6dbbefad3d24da625fa233c070678ab1938fcd38,,54926.16,3667.334483,0.071406,776524.11,6411.301018,0.126664,7325716.1,43733.20584,0.194787,27868300.67,43733.20584,0.194787,27868300.67
1478,0x810db68a173f92660b1d18720cab9cf7f820269d,,253987.17,14151.118164,0.059003,1239199.23,-1134.161702,-0.004446,20316327.45,43695.497584,0.204288,26244849.82,192490.051216,0.829203,303320058.7
1479,0xff8876f6524ffdbbc985e0cde7005d191050fc6e,,134763.01,5620.161215,0.043519,295124.79,18770.90183,0.161829,540138.22,43638.773531,0.478893,1563242.93,79867.420378,1.452889,4494857.42
1480,0x00e2e6902df2e1bd180a5d0e952dd45dd1675631,,365294.54,22545.370753,0.065778,0.0,0.0,0.0,0.0,43631.049462,0.135642,0.0,1527345.249822,0.493904,12256313.66
1481,0x8541c6654a3620c627dd72b2bf2a9b079d8831e0,,0.0,0.0,0.0,0.0,-97855.065654,-0.41585,15285000.66,43624.58,0.464913,26342920.87,-71908.57,-0.343457,46630360.17
1482,0x6b7031ef5b01446a4cd859d51cbf359debde2633,,211280.23,4540.995115,0.021965,0.0,6851.212615,0.026849,9999.96,43609.724687,0.286895,2557000.5,-70019.515919,-0.141971,30088948.39
1483,0xce012e3b7b3d59a51db0763d0b96a4f5b116286f,,2162465.65,155127.10048,0.07728,0.0,216932.988623,0.111503,0.0,43505.745638,0.020532,0.0,-936219.02,-0.991964,270515455.93
1484,0x49a6d202b3f662d99d5a5783b789dfec70151747,,270716.68,0.0,0.0,0.0,0.0,0.0,0.0,43494.697914,0.191419,8328674.24,-29974.088796,-0.099683,118455175.41
1485,0xd4181fb25e7747bced15f2c383a13b8614ddd5cf,,500255.65,11901.407098,0.02437,0.0,65408.355609,0.150417,0.0,43488.284755,0.095209,0.0,966.860824,0.001936,4469468.04
1486,0x569870903c3ef9768427135f907cb80376d1a3e0,,1203417.5,4305.602489,0.003591,0.0,16404.440611,0.01382,0.0,43466.031733,0.037472,2885507.61,-370235.639576,-0.211521,144083810.79
1487,0xf6bfec3bdf5098dfac0e671ebce06cbead7a958e,,1966706.44,49773.812804,0.025965,0.0,64267.351653,0.033782,18171.66,43388.617892,0.01421,595993.04,196070.034268,0.065343,7179144.6
1488,0xdfee2d4f729723aed67eed4bfb7a998dbb4294c0,,245173.53,-2499.942283,-0.010094,0.0,-6650.250969,-0.327127,0.0,43380.594631,0.214976,779508.37,265168.308628,6.628343,5849339.96
1489,0x6f684b155809d6615bb01e0dcf45d304b2e04ad0,,370234.99,17227.519124,0.066034,4870894.72,23645.115419,0.068222,16720520.09,43360.833275,0.132653,73185854.0,343159.046796,1.581627,364794944.03
1490,0xca6709a3232e191d34767b529b73ed5fe19ff880,,375642.45,16431.438428,0.045743,133577.82,76866.366512,0.257271,1290354.65,43282.818768,0.130229,3436928.44,43282.818768,0.130229,3436928.44
1491,0xf8ae5f0d229618b4deead1b3901ed3134207b7d8,,1343277.05,0.0,0.0,0.0,-296020.206412,-0.180578,51496588.97,43277.650036,0.033291,106727629.77,43277.650036,0.033291,106727629.77
1492,0x0deb827a58f6eb88e15c91d941c33515298d0bc5,,243657.47,69653.344513,0.468635,0.0,121575.628434,1.257142,79062.42,43264.401676,0.215898,5827001.09,-95720.219833,-0.282046,56798237.77
1493,0xaf266b453d153cedc00768bde667eeed537655a0,,144969.69,1690.496532,0.045083,0.0,5230.200228,0.15402,208629.91,43228.596005,1.296591,535414.37,145262.719703,3.136301,26777938.48
1494,0x5128153e496c90ecb70efe93c0ab567b6aa11109,,308865.63,26456.422436,0.093681,0.0,0.0,0.0,0.0,43227.227208,0.16273,0.0,1320142.604638,0.528698,9188907.04
1495,0xa41e3384aaca20fcdabec09ff8a2ed6fa61d03cb,,71063.15,-34404.218624,-0.326207,690013.01,1969.706699,0.028508,3184975.38,43186.474534,0.283209,7612177.25,20642.50709,0.122302,10904371.85
1496,0x7f70f12185d44067d45d1ebb21b497f311c7d67d,,196560.94,-14277.172865,-0.067716,0.0,-22306.466596,-0.101918,0.0,43166.442193,0.281408,0.0,165772.343824,2.886139,35358352.47
1497,0xaa7f0d3da989dae8fd166345a3ce21509f8c8bb4,,343962.3,147.421098,0.000429,0.0,1910.81365,0.005586,0.0,43108.63226,0.1433,0.0,588994.94434,5889.949443,12.78
1498,0xda223307bc8b0f530f66d55c413172b16349c9b3,,331203.7,26163.167673,0.085769,0.0,0.0,0.0,0.0,43024.685176,0.149298,0.0,1753106.789564,0.702515,10966086.1
1499,0x37a45adbb275d5d3f8100f4cf16977cd4b0f9fb7,CryptoMind,189668.59,6610.894581,0.036094,0.0,32782.615841,0.208825,9999.28,42995.913414,0.755281,595808.87,-585567.74211,-0.473733,163985724.47
1500,0xf958bb5671f792a15ffd4f0cdb08cd0baf4850bc,,183546.5,1602.991874,0.021013,0.0,26168.369961,0.505949,92209.37,42956.402096,0.782058,740716.38,198490.322495,0.528795,5957772.59
1501,0xe5250bf1ee0d01c54866702b3e4a12a57939693d,hypurrET,100318.94,2479.48471,0.024662,235023.31,15427.390359,0.119982,1991493.08,42924.288071,0.074451,8229124.27,750038.268506,2.84111,222556157.48
1502,0x6ba9e484a4dafac57d4f27355eaa71f224a59ab8,,86048.31,-856.615906,-0.044076,30007.89,-9105.36779,-0.328906,398660.5,42923.661885,0.993037,1252842.16,10304.496756,0.135865,116334105.57
1503,0x2bb45f0411f8f7cd264620fb2b22990d373b8ac5,,551477.93,776.330638,0.07306,0.0,-4407.671032,-0.014913,705117.44,42796.785379,0.165233,705117.44,364402.768158,2.50007,3736827.5
1504,0xc4af0bed6e88d2d469c5566128a867aedcdcc4f1,,1245851.26,12444.265669,0.010089,0.0,11949.156026,0.009684,0.0,42781.678894,0.03556,10306160.33,300115.877481,0.317336,42408853.93
1505,0x02bcfc8de61232437ad46d6b0d274206d279fd94,,103709.58,-10270.979107,-0.090112,0.0,-15221.551271,-0.127986,0.0,42727.777862,0.257424,2287494.23,42727.777862,0.257424,2287494.23
1506,0xc1c3788ca6b15dd0ced06aefcf99a16d8307c416,,192518.31,-63022.064757,-0.246623,619612.08,42687.930313,0.284908,1314468.68,42688.366761,0.284912,1314498.89,-10141.85,-0.023023,21743035.75
1507,0x05cd524c8e00fdd47ce14c3cbb3d2067dba78e34,,107922.73,5397.572474,0.06846,0.0,12122.795057,0.126543,10089.06,42627.058059,0.589621,1567968.38,79579.895559,1.229174,3807290.82
1508,0x3d4510e14071d88c7ab87205468392af3a01e41a,,104611.52,0.0,0.0,0.0,39085.64485,0.596492,104628.54,42611.96,0.687294,179709.65,42611.96,0.687294,179709.65
1509,0x79cd03143c831fe463a4c321fda276a288988b7b,,142290.58,2392.553742,0.017102,49183.04,25544.126135,0.2188,475805.94,42463.414248,0.425369,1630271.81,42463.414248,0.425369,1630271.81
1510,0x588f53fe31b0202c18c478676753cc54a96fe3b2,,320972.04,12630.38846,0.040949,276577.05,27141.046105,0.092338,411119.92,42419.979222,0.152233,2082587.68,-402613.671467,-0.556338,103150192.8
1511,0xa30ecf14316316f355b33eb6f5fb4f6e8ed8be51,,832084.95,-1179.872852,-0.001416,0.0,-742.442801,-0.000891,0.0,42387.702779,0.053677,2040921.08,415019.867413,0.995096,55648265.09
1512,0x34d3a17095ef7def39a489d63c7c916e673c9ca2,,738627.34,29811.585768,0.042058,468109.5,33931.390808,0.047984,1212919.13,42373.305663,0.060413,5863235.11,271985.23797,0.421663,102038056.82
1513,0x03ce7863a2b62f4e227fd98605b79beb32618c76,,294196.76,14492.712985,0.051801,103120.67,21078.078489,0.077154,1454321.85,42354.619868,0.163584,6832600.82,861768.266556,17.585504,216935322.32
1514,0xf21221833ccfb8eb8bf641c7ac0d5638f6858a88,,82193.86,5064.414869,0.065661,10763.22,46380.107671,1.295036,14355764.98,42313.828374,0.990044,38296758.74,-88288.561778,-0.500679,371191037.08
1515,0xf55f10b83bdb21d5f6b7449d4ea3589a8ae30d3a,,393765.31,31181.949277,0.085999,1390034.77,50908.068593,0.148482,15703586.67,42246.629737,0.355849,38249287.67,375309.900171,2.31408,84152799.72
1516,0x7c45b26c41c29330d042003cb312e73a3912024f,,435642.77,-32086.792308,-0.068587,0.0,-64356.721038,-0.128688,0.0,42209.213626,0.082194,66884.65,1987781.085245,0.957951,2762597921.42
1517,0xc08fa23baa3a5282b27c8b1358b7e941f77fb20e,,350733.86,34234.527919,0.108166,1016415.39,52896.787119,0.177603,5738227.6,42133.019381,0.895741,31476213.73,579027.173963,74.559768,88740143.9
1518,0x9771bb15dac34345012f8a5005a5e13be6da1bda,,323770.48,25575.981621,0.085769,0.0,0.0,0.0,0.0,42059.072169,0.149298,0.0,1599612.028146,0.640727,10116559.45
1519,0x43d1f4ed6513288b9bce957ae4c486d0f006f8fb,,224971.27,5521.954129,0.025163,0.0,22434.236918,0.110766,0.0,42056.488856,0.218103,292129.28,42056.488856,0.218103,292129.28
1520,0x6dbde1a1e0f199b0252e593a422b9340af03075a,,21067414.04,1463904.335739,0.074675,0.0,1637048.006576,0.084252,0.0,42031.405124,0.001925,1123.51,24351004.005687,166.828794,40710466.46
1521,0x3d35324a56bb42c7ca707649c3a47dd29d12ed04,,53770.83,-3453.997523,-0.060358,1787025.85,-4243.149944,-0.07314,4394077.21,42028.805225,0.41067,32702924.83,-35294.583288,-0.196446,70389361.22
1522,0x57cd47110aa6b74b5dd256acc2e644b06254eb1c,,928005.82,49793.334675,0.056699,0.0,68038.594032,0.079118,71893.31,42014.238178,0.028659,1645928.73,1208346.994439,3.051134,17833653.28
1523,0x67b578694d4d6640f883c1814745bdabe797132c,,778587.9,8973.850221,0.011657,1003868.02,32374.456205,0.258013,14097059.1,42000.83997,0.040421,15280695.87,-788553.27675,-0.559492,105999823.1
1524,0xfffdc552b772a1f2e33ad9d22e5f5426b1ca77e1,,60946.31,107.538852,0.001768,140324.36,10793.763335,0.215219,7546981.63,41997.981397,0.844151,35143043.54,84260.599545,3.608324,86500636.09
1525,0xd8ea34af52282134548269f9144d456170f050c1,,414192.32,28778.279865,0.074668,0.0,34705.692684,0.091454,0.0,41990.35372,0.112816,0.0,123346.963194,0.424098,137852.64
1526,0xc9ccdbab8f977a797d5cb2adb3d52cfb1a15bcaf,,121388.9,-10585.026979,-0.156758,185808.3,-13274.739874,-0.093487,1066332.7,41872.272195,0.436717,6637776.65,-63657.382679,-0.290507,43316894.87
1527,0x2098c0614f99bda7c8a0c452bc59cda364e51e44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41842.059053,0.077788,576281.49,256023.2,0.658639,13787410.09
1528,0x879fbc694a0e10eadb9dae8fc591c02d27598880,,50786.02,2124.897184,0.043578,3309951.25,21839.839394,0.751901,7551643.71,41830.721601,4.619475,19670782.78,57061.281649,1.63002,34870052.69
1529,0xf3745e9c05f2154386c986336ca0a0cf7c30d701,,471034.19,0.0,0.0,0.0,-24935.187789,-0.049918,14303286.54,41819.218644,0.096633,51636370.45,49803.84,0.25321,126750132.09
1530,0x8feb3a7d8bf1e424679fc75753b363eba5ee8185,,109136.79,10049.230842,0.101418,97767.86,-11521.35195,-0.095488,295826.56,41815.433804,0.290818,1467649.13,1091707.720642,4.331862,32443135.32
1531,0xbdd383b2ce323f99af55428615b41df3c388e794,,200044.73,1228.357133,0.006178,3519781.94,6640.504281,0.034335,14950965.45,41798.212759,0.21084,49680482.49,40045.00185,0.133483,207522985.09
1532,0x3a732cb2ab4495ec52f1ca4c42b5f6b6c83ef6dd,,18637.7,0.0,0.0,0.0,-889.970804,-0.030287,926485.71,41734.156333,0.687988,4154497.29,228912.49,3.606087,64328782.92
1533,0x05f8e2f2d4eff47412bec46c82186b113e5b38b1,,486748.39,0.0,0.0,0.0,-920.477854,-0.001888,971859.94,41688.492185,0.093669,11349073.9,42205.772185,0.094942,11546009.38
1534,0x1e934e8226b3f2cfdf262f10ef019d5574a4dbb3,,326501.61,22847.5935,0.075242,0.0,0.0,0.0,0.0,41672.286443,0.146306,0.0,1655913.112869,0.663284,9865546.17
1535,0xcfdd131fd5e35902e315a769e1c9cc5237799310,,67503.99,3254.882654,0.05066,131440.97,6296.086195,0.095096,256428.86,41671.730797,1.18479,5534425.72,54043.192974,1.80138,21860090.81
1536,0x88efb839d27cd132e2b5ec162631e38b6adaed36,,239027.89,5709.033919,0.024469,0.0,43823.431854,0.2245,0.0,41582.231152,0.281738,348693.15,-45072.24833,-0.158644,2016166.36
1537,0x095c938780605911df64dc66342c3260989e68a9,,356953.34,-1138.697419,-0.003179,390029.06,-25507.407647,-0.048888,7199830.47,41512.558817,0.075023,16998441.08,-5217.917369,-0.00869,37102876.88
1538,0xd82ddf45ca0d4a54e086c119953283a900ff2b00,,167046.35,-12403.049679,-0.069117,4475310.16,101744.036587,1.192791,28221313.39,41509.402119,0.285222,38459868.62,41509.402119,0.285222,38459868.62
1539,0xdb284f152634dc2a5c4fb6cb37d1b85f938976c5,,564760.03,42435.266151,0.081228,684322.09,88842.837134,0.186638,4836352.57,41448.276462,0.079189,31889409.61,8731.965001,0.015701,37652968.61
1540,0x65f1de0d3715941dad6a1279d8d0a96a2eeb8171,,480826.87,-9154.566134,-0.018683,0.0,-8466.617683,-0.017304,0.0,41417.695504,0.42165,0.0,344414.984374,2.524816,9240084.18
1541,0x2e5af7bc3ca942491366ae5672fdc702e9a4fb3e,,3441116.29,165044.047932,0.050379,0.0,200555.205634,0.061889,0.0,41415.238145,0.012182,153664.38,2207632.537655,1.396917,21452991.85
1542,0xc8d8b8be27e8ee0eb860638b52b004e55f4131ab,,166034.45,11247.753898,0.072666,0.0,7431.310241,0.046855,2961222.14,41381.873248,2.035735,7522843.12,340048.249079,30.114118,37143505.9
1543,0xdeafdc55317e0810bb0fdc428948537ecd5c5c66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41376.670001,1.655067,10033993.09,39173.510001,1.440035,10183521.73
1544,0x4535495989f30de9044bdf7409c0e104e1422131,,174165.35,-7703.492464,-0.042357,1370861.88,-7000.617315,-0.038642,11748669.38,41363.677611,0.31147,62588735.03,60615.671253,0.533825,90826739.94
1545,0xe7af24d3f27e9bb48f268c01515860deac468d34,,101417.13,9931.989866,0.108564,919328.08,27526.537864,0.372531,2588992.6,41349.825534,0.688392,6440117.64,22379.07,0.331014,7347873.66
1546,0xdad130ad870dc81139b2a7b1416ab8d68144f76f,,153540.2,-24.317523,-0.000158,0.0,280.296125,0.001829,253405.74,41347.689243,0.408291,4350789.76,111911.626,1.408398,77308512.54
1547,0xa6bb3be3e0a8217f43588fc4e3de380533f8022c,,185618.31,146.819787,0.000792,0.0,174.016848,0.000938,0.0,41308.483013,0.014472,2967713.99,-93.16,-4.7e-05,13500749.75
1548,0x58f0bf4307c61bc7a5fe11e24fe36e64300b0d20,,2036435.61,41301.801142,0.020701,9869745.33,41301.801142,0.020701,9869745.33,41301.801142,0.020701,9869745.33,41301.801142,0.020701,9869745.33
1549,0x3599c25e7b58e0f30110cc88dd95eba6371d3621,,2117735.69,165959.788486,0.08503,0.0,202036.976413,0.105464,0.0,41199.555845,0.019841,0.0,41199.555845,0.019841,0.0
1550,0x690659cfc5a5d97126df45b0d8b9d9f6d2aa9c21,,57151.83,6203.167756,0.069739,721854.59,27663.247807,0.409895,741323.54,41072.949736,0.494384,1526791.88,158066.477792,2.287945,11506983.84
1551,0x2749112fd42f7f33559cf60df449dc6fa917476c,,201079.63,-4287.522676,-0.225168,14999.81,-3536.52581,-0.193354,19999.66,40865.711296,0.140388,646713.21,565.394945,0.003309,8986427.37
1552,0x6333244516c93815c3f28181ee8819956d0acec8,,342916.14,5199.733289,0.015392,44044.9,8547.789567,0.025556,86184.34,40816.783218,0.090062,880753.3,153324.097282,0.212349,17781714.76
1553,0xd73f1b8569c05c73caec43e252ab9c4d32a41646,,116566.43,-6932.970006,-0.056138,0.0,-12430.287162,-0.083426,0.0,40768.657689,0.164838,170474.8,45974.095471,0.189803,1845515.72
1554,0x186a0ede279bb1e46fc383d990635d32dda655f2,,65005.89,3.584075,2.6e-05,0.0,4.444627,2.3e-05,0.0,40644.368162,0.266942,1993856.34,567116.279022,10.075668,22058466.97
1555,0x8d233f58c083380a8c5d1a9eb8fca4a403c863fe,gorillionaire,1146128.48,77422.78127,0.072445,0.0,106827.851451,0.102788,0.0,40619.374925,0.036743,59941.1,3017331.572135,31.58783,6823936.1
1556,0x41f9ae0b64a0ec4adc788ee5c82d4b824f839017,,2100564.01,29251.422846,0.014122,0.0,37690.416204,0.018271,0.0,40579.611435,0.149869,988938.86,1100565.005172,1.100566,8877582.96
1557,0x6567cb51501874ea70d01b5189a2d13e3b06b64a,,117331.94,6992.250372,0.06337,0.0,7142.774936,0.064823,0.0,40555.38004,0.528226,1706276.89,-8883.31,-0.07653,3529724.67
1558,0xd831409a48d8b21d59245c12b1540a0820446203,,90039.65,-31003.818033,-0.256138,0.0,-56617.115363,-0.386052,0.0,40510.234719,0.176491,180575.81,847922.068108,4.571639,13231207.85
1559,0xa399f378380dddb1fbb72e935b0111d7a4d16a52,,344807.74,-23131.197821,-0.062867,1246175.87,-10645.632365,-0.029949,10724561.43,40505.689795,0.213612,55485030.89,261786.396596,0.42323,320469307.68
1560,0x30372cab9f2f7e4a3bfab04f41b6ee2e14e8c9e1,,899291.76,45222.409633,0.052949,17542.13,49957.825366,0.05882,211554.4,40457.269547,0.047107,6557478.15,764302.188363,5.661935,25166504.48
1561,0x701adb5a67f3ee17b10ab5b156b37dbc0ed50f29,,239809.54,3908.58,0.019349,403697.28,20062.630917,0.091299,1692645.71,40440.143847,0.159609,4324302.54,40440.143847,0.159609,4324302.54
1562,0x8ec425a78833bf28449c789dd6eacd34c7baad98,,16919.13,1779.581579,0.108252,455463.57,12674.134971,0.582093,4332839.05,40382.445205,0.671439,12674838.22,24150.183795,0.316204,17055603.74
1563,0x73c2223a90a95051328cb03bedea7e0b58a3a2d0,,450321.94,28598.114254,0.067812,0.0,24799.169947,0.058279,355236.56,40329.846805,0.098367,3644801.33,-299.426958,-0.000664,9881239.17
1564,0x4b74e24c9952ed892e02664e1d73df3133cd05fe,,298989.44,18453.134676,0.065778,0.0,0.0,0.0,0.0,40268.787599,0.113847,239192.33,-162110.53,-0.446828,2284588.37
1565,0xb76ddb35660c0ea99d81a64754fe3f1ebff54160,,0.01,0.0,0.0,0.0,6434.039854,0.083329,1341858.27,40213.032807,0.817853,16502114.95,-51127.211305,-0.363871,41886741.99
1566,0x809fb2bd19345a443dbbf6eb8afd3f5804ffc436,,74736.53,462.274031,0.006216,88431.24,4506.823966,0.064081,1532939.11,40109.543959,1.154997,19050465.93,76817.562896,384.087814,103663288.12
1567,0xe21be5bb37a3af716174cdc5d095ab224b3ef9de,,0.23,0.014278,0.000143,0.0,0.009914,9.9e-05,0.0,40096.792661,0.080763,16460759.86,446544.93,2.144457,61530701.17
1568,0x060b4ce99e437749f6bfb737646b413b01269c21,,47981.08,2999.537903,0.066684,0.0,1726.754304,0.037332,0.0,40058.314111,0.197762,1421463.66,1390482.11592,7.930481,28729937.14
1569,0x9576e54cdf9348a77e84a15978603297a2acbee7,,65241.56,3343.079594,0.054009,171096.94,8524.864469,0.150307,340397.62,39999.132939,1.495718,2539129.26,-41799.114209,-0.386115,15163149.98
1570,0x1a5db900797a672e2e52f8d089adddeb646563a4,,164983.0,8423.799959,0.053806,0.0,21260.905431,0.147931,793735.84,39923.975195,0.319241,3012957.37,66506.558482,0.675355,7337937.64
1571,0xbe10fd36393c8b677281d0bc2cf1bb8c98ad4b34,,1674454.63,137149.270612,0.087501,2612924.75,224621.965086,0.151779,3310182.37,39917.957546,0.020564,14579800.28,1241988.883927,1.478086,274700957.22
1572,0x5efee372c745c3503357e6537ca37c9d4808b685,,48267.15,10021.469009,0.26067,25091.8,18030.395408,0.5924,279494.08,39911.447442,0.368561,2671428.47,42764.270162,0.169047,10467076.14
1573,0xe4c6ae25959d7fc66cf2dd5965fb78c5e09c4048,,676418.15,9020.186566,0.013314,124503817.35,2787.81194,0.003908,609502162.65,39842.905695,0.030343,2833437556.7,13524526.265739,4.150054,111976130159.03
1574,0xa5669f79f2a20691f431a65edf23be37448e7625,,148353.81,7607.472166,0.054051,0.0,53755.857847,0.568256,0.0,39800.874246,0.366649,0.0,59795.230626,0.568467,1130134.66
1575,0x5cb20485ede692b76ad1f12ee70d089437b99de8,,823246.83,-3838.288105,-0.004641,0.0,864.349839,0.001051,0.0,39738.790179,0.250901,58320.11,521072.764066,0.509771,5363383.45
1576,0x3b3d9656b93d21729e15e0bc3566dd4fd1e5b464,,622603.14,-10064.540523,-0.015908,0.0,-16588.174835,-0.025952,0.0,39732.396704,0.068167,0.0,563580.525434,3.544028,12409883.54
1577,0xcc2fdfd323583d9c31d3070d476547e53aac3090,,257770.77,17034.266769,0.070759,0.0,20280.165883,0.085394,0.0,39674.683771,0.181873,0.0,39674.683771,0.181873,0.0
1578,0x05d95d21b9680b1ceab8fb1f1509fee72ca6d6a9,,278716.4,-9962.683753,-0.034511,10716090.34,6706.341827,0.02378,35940739.67,39655.46,0.904195,153962697.15,899078.934168,68.262401,889396253.35
1579,0x0620b7cdc799f1e7f04cc4cc80243e38498d6846,,723992.6,43256.150392,0.063543,0.0,50722.643901,0.075338,2279273.96,39622.449507,0.057896,3907146.86,-21064.982451,-0.027528,224324066.32
1580,0xd1692402c26392ccc8588631d7d5ca9aed4348e5,,329672.37,14220.736717,0.045081,0.0,-169628.598043,-0.39928,360231.0,39617.59432,0.0665,374678.89,3760553.284492,2.275569,42775469.54
1581,0x79e6ea6c15a9e3931629366cc98f2901dd53a886,,239426.85,0.0,0.0,0.0,0.0,0.0,0.0,39500.075533,0.197573,17225117.93,39500.075533,0.197573,17225117.93
1582,0x0291b14321f0bc83e866054592d4db5523326014,,589927.12,-4878.90261,-0.008203,0.0,-13798.701019,-0.022856,0.0,39488.149261,0.071739,0.0,107505.128057,0.222845,530988.72
1583,0x7050a9abd4f06372247d19c39e5d718636f35fff,,378178.05,20496.456782,0.057304,2476460.59,32574.205337,0.094253,3865264.53,39483.819547,0.067334,4125356.84,126297.939127,0.133087,73063188.36
1584,0x6b08770fc5804862217ffccd03a468a83965914e,,154533.65,8034.866375,0.054846,0.0,53540.345555,0.530138,0.0,39464.187496,0.34296,0.0,0.102042,0.00102,5907.46
1585,0x3d643dabed5e1675ffc6a4608d095c11943ef551,,750552.76,42185.54765,0.059553,0.0,44043.001631,0.062339,2054307.21,39425.080318,2.218054,7353924.02,2046343.438099,211.628052,43950455.53
1586,0x62fd3c2597451dbefbb81a49ce466eb24f6738fc,,205986.33,-6845.491593,-0.032164,0.0,-43828.373844,-0.159483,448668.1,39402.648806,0.166615,1021606.14,52404.50623,0.234485,1446252.79
