address,coin,szi,entry_px,position_value,unrealized_pnl,leverage,leverage_type,liq_px
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ZORA,139.0,0.026761,1.010391,-2.709431,3,cross,
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,SOPH,112.0,0.053636,0.572656,-5.43467,3,cross,
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,PUMP,-2253495360.0,0.001468,3569536.6502399999,-260367.304056,3,cross,0.0179518665
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,XPL,-12487530.0,0.095883,1293208.6068,-95857.431108,5,cross,3.0037054523
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,WLFI,498847.0,0.058155,28583.9331,-426.947336,5,cross,
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ASTER,-1712541.0,0.660113,1100204.8400399999,30267.11151,3,cross,21.7444585288
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,AVNT,-1131269.0,0.093177,110365.472371,-4956.854738,5,cross,32.0422794099
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,STBL,1159842.0,0.025555,31229.905692,1589.826887,3,cross,
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0G,3.0,1.8125,0.66018,-4.77732,3,cross,
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,2Z,1433827.0,0.065812,96419.130442,2054.822766,3,cross,
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ZEC,-2206.4,425.6658,1017128.336,-77939.253081,5,cross,17230.8094870785
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,MON,-6271131.0,0.019253,129116.316159,-8378.15855,3,cross,5.7831973578
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,MET,-345795.0,0.155407,62554.3155,-8815.215987,3,cross,98.7162727862
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,LIT,-267555.0,2.016729,549183.393,-9597.263303,3,cross,137.1204249832
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,CHIP,132.0,0.03071,3.98112,-0.0726,3,cross,
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,HYPE,216.94,62.0875,15011.1633,1541.883902,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,BTC,-400.0,60080.8,24804800.0,-772451.566731,40,cross,69626.0759842765
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,ETH,-500.007,1600.88,872662.2171,-72206.45028,25,cross,7791.6874557364
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,SOL,-5000.01,72.5193,407095.81419,-44498.48448,20,cross,683.115508535
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,BNB,400.0,579.213,226780.0,-4905.21605,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,DOGE,800000.0,0.086777,60591.2,-8830.402419,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,kPEPE,100000000.0,0.002797,257000.0,-22732.381239,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,AAVE,2000.0,77.161,174130.0,19807.947891,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,WLD,150001.0,0.43763,63514.92343,-2130.674791,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,UNI,0.1,2.8574,0.32244,0.0367,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,NEAR,75000.0,2.07706,149775.0,-6005.157717,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,ENA,320000.0,0.103985,24909.76,-8365.639893,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,HYPE,0.01,63.4085,0.69198,0.057895,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,TRUMP,1.0,1.9271,1.7559,-0.1712,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,VVV,15000.0,14.4015,208905.0,-7118.369146,3,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,XPL,2750001.0,0.10616,284652.60351,-7288.277175,10,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,ZEC,9000.0,438.6067,4150170.0,202709.028216,10,cross,100.4632428501
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,LIT,1.0,1.6228,2.0544,0.4316,5,cross,
0xad227f63d34e7251c1d0ab65e64eeea07aee4e44,XMR,600.0,381.837,192438.0,-36664.643524,5,cross,
0xb798aef79972ce8f73d47b9ebbcda6bbb7ec4fbf,BTC,-150.00064,65315.7,9301839.6876800004,495560.10259,3,isolated,79510.502758678
0xb798aef79972ce8f73d47b9ebbcda6bbb7ec4fbf,ETH,-87.9114,1985.82,153431.76642,21144.78444,2,isolated,2927.50203923
0xb798aef79972ce8f73d47b9ebbcda6bbb7ec4fbf,SOL,-1252.45,80.7543,101973.22655,-832.440158,2,cross,4700.9815232879
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,ETH,-2000.0,1662.65,3491200.0,-165898.175773,20,cross,4126.5154485559
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,SOL,60000.0,71.0917,4886520.0,621013.771207,20,cross,
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,HYPE,-36000.0,64.4348,2491524.0,-171869.214345,5,cross,197.7028496046
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,VVV,-19999.96,13.7926,278779.44244,-2926.22912,3,cross,222.0994526803
0x48d826da83e69844f2f84b2db50703a933d137a2,BNB,-300.0,711.887,170145.0,43421.302764,10,cross,7808.0699687111
0x48d826da83e69844f2f84b2db50703a933d137a2,HYPE,-116000.0,50.1061,8028244.0,-2215929.5788440001,5,cross,87.9355171605
0x48d826da83e69844f2f84b2db50703a933d137a2,LIT,-50000.0,2.085924,102695.0,1601.2439,3,cross,43.5246234572
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,BTC,14.89702,61867.1,924047.25358,2410.602077,10,cross,
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,ETH,0.7856,1592.25,1371.34336,120.46608,10,cross,
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,SOL,-27938.1,81.048,2275306.8021,-10979.579921,10,cross,328.4008989837
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,AVAX,-4528.79,9.5279,31269.936313,11880.175464,5,cross,1494.1263183552
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,SUI,-0.5,3.67761,0.37573,1.463076,10,cross,13470629.5374419037
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,XRP,-249233.0,1.901026,276399.397,197399.098682,20,cross,28.7922937604
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,HYPE,-283464.31,57.7957,19617431.0378599986,-3234394.867627,5,cross,91.948027866
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,FARTCOIN,-12662820.1999999993,0.24537,2226630.3039680002,880510.707244,5,cross,0.7077368671
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,PUMP,-2022108.0,0.006521,3203.019072,9984.319882,5,cross,3.332422112
0xd67ca2c6f8bc84acf4fa4472b82a8740dc0a53ff,BTC,61.0,61768.8,3784074.0,16174.82169,10,cross,11945.2729692965
0x484bc1608211d0604bf70bae72792a56884562f8,FET,10558.0,0.188442,1976.24644,-13.33468,5,cross,
0x91a9cadcd7e36cbe8ff604cb634307d7b7643f70,ETH,-600.0,1674.31,1047360.0,-42770.0,4,cross,4263.6490632206
0x91a9cadcd7e36cbe8ff604cb634307d7b7643f70,HYPE,-35400.0,67.8331,2450104.7999999998,-48811.78464,4,cross,110.6714034622
0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,-19.16629,59043.6,1188904.1349899999,-57256.038722,40,cross,280763.6481935629
0xf517639a8872e756ac98d3c65507d2ebc25cc032,ETH,-291.036,1718.35,507886.9236,-7782.89843,25,cross,16043.9072995046
0xf517639a8872e756ac98d3c65507d2ebc25cc032,SOL,-20822.81,79.2689,1695851.2920200001,-45248.6061,20,cross,280.3185127699
0xf517639a8872e756ac98d3c65507d2ebc25cc032,BCH,0.001,196.688,0.22563,0.028942,10,cross,
0xf517639a8872e756ac98d3c65507d2ebc25cc032,GMT,1.0,0.021864,0.007915,-0.013949,3,cross,
0xf517639a8872e756ac98d3c65507d2ebc25cc032,PURR,2498878.0,0.071476,237668.28658,59058.415394,3,cross,
0xf517639a8872e756ac98d3c65507d2ebc25cc032,HYPE,165172.11,64.8392,11431231.3888799995,721599.119246,10,cross,42.1568099296
0xf517639a8872e756ac98d3c65507d2ebc25cc032,WLFI,1.0,0.120781,0.057314,-0.063467,5,cross,
0xf517639a8872e756ac98d3c65507d2ebc25cc032,LIT,-1.0,2.218104,2.0467,0.171404,5,cross,3858817.5329209091
0x610b8dd6b392d010c2b6ad8d121dfc09524cb613,SOL,44661.64,67.1045,3637333.2848800002,640335.9429199999,3,isolated,45.9830767752
0x610b8dd6b392d010c2b6ad8d121dfc09524cb613,HYPE,2588.13,60.0,179119.30104,23831.50104,2,cross,
0xd62d484bda5391d75b414e68f9ddcedb207b7d91,BTC,-278.76925,75150.5,17292056.5775000006,3657610.8302719998,40,cross,93048.4977760382
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,BTC,-57.07028,61014.3,3539898.2575599998,-57789.50477,20,cross,230599.5791653621
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,ETH,548.1412,1594.37,956396.76576,82456.760151,20,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,SOL,-34245.04,73.747,2788299.6468799999,-262830.2617,20,cross,358.9267514648
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,AVAX,71886.42,6.4048,496354.164174,35931.805111,10,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,DOGE,996620.0,0.084106,75516.88726,-8305.60358,10,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,SUI,443177.2,1.00424,332950.166816,-112108.113531,10,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,LINK,-9911.1,10.62167,77965.66815,27306.82645,10,cross,943.8771919039
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,XRP,704888.0,1.371665,781650.3032,-185220.465488,20,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,WLD,-897109.7,0.58897,380051.553308,148323.509728,10,cross,10.7645108751
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,TRX,27057.0,0.318483,8659.32228,42.11672,10,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,SEI,82310.0,0.051721,4076.8143,-180.397245,5,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,ADA,2318860.0,0.221248,392768.5068,-120275.98482,10,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,NEAR,-494709.8,2.19236,988083.88354,96499.722075,10,cross,20.7494968809
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,STRK,3848252.0,0.03614,121142.97296,-17935.585794,5,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,TAO,-789.82,288.282,170782.7786,56908.761032,5,cross,11427.9219009809
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,POL,523888.0,0.091266,38705.369328,-9108.262696,5,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,PNUT,439798.3,0.04496,19513.850571,-262.47556,3,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,XLM,419981.0,0.225272,84243.98879,-10366.11334,5,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,HYPE,-7790.31,71.0035,539221.8872699999,13917.982821,10,cross,1260.0419567128
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,FARTCOIN,2733.0,0.36652,480.62538,-521.095316,10,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,BIO,-7115.0,0.033552,216.103895,22.620139,3,cross,1173.4957295251
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,VVV,-18800.0,19.5435,261827.6,105591.679368,3,cross,458.0337027487
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,PUMP,155461.0,0.003761,246.094763,-338.723966,5,cross,
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,ZEC,-2355.88,506.9815,1087686.2372000001,106701.4689,10,cross,4399.4523514481
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,ICP,37216.8,2.24369,83172.10464,-331.01675,5,cross,
0x3b883b85fd41b81ef23b6041248bc6ac0b1c04a7,BTC,20.0,60587.0,1240540.0,28800.0,30,cross,
0x3b883b85fd41b81ef23b6041248bc6ac0b1c04a7,ETH,1000.0,1702.78,1744800.0,42010.97636,20,cross,
0x3b883b85fd41b81ef23b6041248bc6ac0b1c04a7,SOL,-45453.0,72.192,3700874.1660000002,-419528.875193,20,cross,129.6965080687
0x3b883b85fd41b81ef23b6041248bc6ac0b1c04a7,SUI,-1665173.0,0.70971,1251011.1714399999,-69206.780467,10,cross,2.0376195293
0x3b883b85fd41b81ef23b6041248bc6ac0b1c04a7,TAO,1222.0,211.65,264233.06,5596.76,5,cross,
0x3b883b85fd41b81ef23b6041248bc6ac0b1c04a7,HYPE,20000.0,64.3607,1384340.0,97125.85338,10,cross,
0xa6ee1ed1ae80b8352603654b39f5e7b9bedd5078,MON,-12977273.0,0.01899,267513.505622,-21071.96273,5,cross,0.0573629132
0x0c349d9b92fbd172bbb5a17a9db0a673a6a10ad3,BTC,25.90195,59147.3,1606723.86045,74691.414812,40,cross,50168.8804772995
0xe0ffc829349c88c159462942ad885f12130e7610,LIT,-285327.0,2.070373,584178.4998,6555.03,3,cross,7.2632573575
0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,BTC,-0.00001,102473.7,0.62046,0.404277,2,cross,460165404000.2962646484
0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,ETH,-142.0017,2038.19,247849.76718,41576.906142,2,cross,33912.7454094895
0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,ADA,345000.0,0.144308,58474.05,8687.68826,2,cross,
0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,GRIFFAIN,-3850000.0,0.0188,36786.75,35593.608308,3,cross,1.0468479322
0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,STBL,-1173634.0,0.032978,31551.976456,7153.106358,3,cross,3.4296294804
0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,ZEC,-5850.05,513.5031,2720156.2489999998,283862.60611,10,cross,1223.487816952
0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,LIT,-66596.0,1.801341,136375.2888,-16413.1596,2,cross,65.6494098058
0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,XMR,-146.739,381.819,47070.93642,8956.86586,2,cross,29185.7225621372
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,ETH,-1034.9145,1738.51,1805925.8025,-6714.658671,25,cross,11802.8716176923
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,AAVE,1115.85,87.0478,97232.9373,100.61885,10,cross,
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,ENA,3011523.0,0.077506,234630.768453,1217.636264,10,cross,
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,SAND,1746019.0,0.050238,88601.734155,884.186987,5,cross,
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,HYPE,-30648.37,67.3,2122767.4029399999,-60131.428592,10,cross,399.1861073541
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,PENGU,16844005.0,0.006785,114724.518055,431.052136,5,cross,
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,SPX,417944.0,0.39271,165271.77536,1139.58098,5,cross,
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,BERA,743177.3,0.22183,165498.152937,633.534974,5,cross,
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,AXS,158807.3,1.03426,165397.80295,1149.6419,5,cross,
0xd05808946809c180d190608e13f473db30aa8524,BTC,50.0,60091.5,3101950.0,97371.331086,8,cross,26405.9047142684
0xd05808946809c180d190608e13f473db30aa8524,HYPE,10000.0,63.6376,692490.0,56113.216479,5,cross,
0x42b6d907f36255d48f70db8b4a2684088a162634,ZEC,-9015.66,615.3882,4185339.8418000001,1362791.720739,3,isolated,780.0233175697
0xc6758a779bccee1ef0190dbe8292fdf44076795d,BTC,-58.59467,74382.3,3635154.7321299999,723253.731693,24,isolated,72272.9091572642
0xc6758a779bccee1ef0190dbe8292fdf44076795d,ETH,-547.8322,2361.58,955912.40578,337841.440503,10,isolated,2302.334832957
0x9c89f595f5515609ad61f6fda94beff85ae6600e,DYDX,4573845.2999999998,0.32986,605531.379267,-903227.477165,5,cross,
0x9c89f595f5515609ad61f6fda94beff85ae6600e,SOL,189472.5,115.2094,15436892.9924999997,-6392122.2686200002,20,cross,31.816994051
0x42bc06d636e9a9a93edb1ddf781ee97821a73946,HYPE,-100.0,64.3,6926.3,-496.3,10,cross,19050.7493345048
0x350e33a777d510616fbdb483d1de3b50d1edfcfb,BTC,50.0,61878.7,3101600.0,7661.929,20,cross,366.9057191089
0x350e33a777d510616fbdb483d1de3b50d1edfcfb,ETH,34.1952,1651.1,59660.36544,3200.67072,20,cross,
0x350e33a777d510616fbdb483d1de3b50d1edfcfb,XRP,-12.0,1.118238,13.314,0.104858,20,cross,247538.835525935
0x350e33a777d510616fbdb483d1de3b50d1edfcfb,NEAR,-1.0,2.16757,1.9975,0.170075,10,cross,2899729.6452323808
0x350e33a777d510616fbdb483d1de3b50d1edfcfb,HYPE,-30000.02,65.6031,2077621.3850799999,-109524.663919,10,cross,165.9115238194
0x350e33a777d510616fbdb483d1de3b50d1edfcfb,VVV,-1.0,15.3781,13.919,1.459186,3,cross,2609768.8019588571
0xe867fbdad3291530e41530301ecb77693850c78e,HYPE,-250000.0,65.2907,17313500.0,-990815.597831,6,cross,92.5662178381
0x0c4a3a7ac74d43732f9b5ea507f01ab72a381b19,BTC,111.31965,59101.7,6905157.8894999996,325969.972953,10,isolated,51321.4310171211
0x0c4a3a7ac74d43732f9b5ea507f01ab72a381b19,ETH,4060.7527,1531.45,7083983.0851499997,865120.8413879999,20,isolated,1306.5494741019
0x0c4a3a7ac74d43732f9b5ea507f01ab72a381b19,HYPE,5800.16,66.7507,401614.67872,14449.6889,10,isolated,53.7872024975
0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,SOL,103204.8,66.5439,8405721.3455999997,1538066.1357400001,5,isolated,49.6414902762
0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,HYPE,101172.61,62.6733,7004887.9985699998,664065.24794,3,isolated,43.8818348051
0xc59498175d6d317642aeb97f895a7ce1aa992191,ZEC,-9828.18,610.258,4557720.1931999996,1440005.9833,3,isolated,773.4644846097
0xb1ec7febea4f841d525785955b7fe0e812d6e86a,ETH,-69.118,1737.52,120541.792,-447.3447,25,cross,54911.4504156716
0xb1ec7febea4f841d525785955b7fe0e812d6e86a,SOL,-7812.72,79.8648,636267.9168,-12306.547201,20,cross,549.5102557339
0xb1ec7febea4f841d525785955b7fe0e812d6e86a,BCH,0.001,189.258,0.22553,0.036272,10,cross,
0xb1ec7febea4f841d525785955b7fe0e812d6e86a,WLD,-0.1,0.67405,0.042288,0.025117,10,cross,35698327.990371421
0xb1ec7febea4f841d525785955b7fe0e812d6e86a,HYPE,39525.74,62.3644,2735497.4139200002,270497.941962,10,cross,
0xb1ec7febea4f841d525785955b7fe0e812d6e86a,XPL,1.0,0.109745,0.10339,-0.006355,10,cross,
0xb1ec7febea4f841d525785955b7fe0e812d6e86a,ZEC,-1095.53,349.7017,508325.92,-125217.118559,10,cross,3722.5440442065
0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,BTC,0.17131,58377.0,10622.07655,621.51268,20,cross,
0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,SOL,-1.96,70.9623,159.6224,-20.536148,20,cross,330590.7366072673
0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,HYPE,261.98,62.2,18131.11184,1835.95584,10,cross,
0xbcd420d13362532756c968f663f96ba95e240dd2,BTC,-167.57096,60126.3,10390237.3748000003,-314805.904224,20,cross,80621.5243593726
0xbcd420d13362532756c968f663f96ba95e240dd2,ETH,1578.5825,1729.98,2752890.0217499998,21967.36543,20,cross,
0xbcd420d13362532756c968f663f96ba95e240dd2,SOL,33647.11,80.9985,2740220.6384000001,14855.13019,20,cross,
0xbcd420d13362532756c968f663f96ba95e240dd2,SUI,-1773557.7,0.74448,1332207.8663550001,-11822.806934,10,cross,2.4472746713
0xbcd420d13362532756c968f663f96ba95e240dd2,XRP,-2430365.0,1.083486,2695760.858,-62494.016615,20,cross,2.3771351012
0xbcd420d13362532756c968f663f96ba95e240dd2,AAVE,6715.47,94.5527,584883.85965,-50082.203644,10,cross,
0xbcd420d13362532756c968f663f96ba95e240dd2,HYPE,47559.59,63.6763,3291504.1047200002,263082.808437,10,cross,
0xbcd420d13362532756c968f663f96ba95e240dd2,MON,-21739144.0,0.02498,447891.583832,95159.874342,5,cross,0.1526891458
0xbcd420d13362532756c968f663f96ba95e240dd2,LIT,1451389.0,1.732201,2969106.4772999999,455008.289895,5,cross,
0x4f7634c03ec4e87e14725c84913ade523c6fad5a,NEAR,-1008681.9,1.96612,2013429.94059,-30231.408616,10,cross,4.247738697
0x4f7634c03ec4e87e14725c84913ade523c6fad5a,HYPE,-215000.0,60.6813,14881655.0,-1835159.280666,10,cross,79.7806613909
0x6bb971430554e3af58fbd469bce46ab2359a2d23,ETH,593.5555,1736.44,1035101.43645,4427.2303,25,cross,
0x6bb971430554e3af58fbd469bce46ab2359a2d23,PURR,-2972214.0,0.128444,283323.327336,98440.266153,3,cross,0.7831218407
0x6bb971430554e3af58fbd469bce46ab2359a2d23,HYPE,-35000.12,65.9737,2422813.3067600001,-113725.370181,10,cross,134.1206305539
0x9cc53c5af67fb83a16cc41f61e242bade875ab3d,BTC,-384.71836,60139.0,23854461.9118000008,-717862.8415,10,isolated,65357.9806410944
0x960b6c2c4b1498681b8422eb572a8b3a6aa3f0fc,BTC,103.91416,60321.6,6443197.4907999998,174924.138367,23,cross,12808.5666088094
0x960b6c2c4b1498681b8422eb572a8b3a6aa3f0fc,ETH,0.0001,1563.04,0.17439,0.018086,6,cross,
0xf02d16a272a842f8bac1d9a9e773aba1933454c6,HYPE,-203441.81,66.7257,14080207.6700999998,-505404.91798,10,cross,76.2875068592
0x5986347c1d0133d02d307f08bb1efd44c2eb89d9,ETH,2000.0,1573.8,3487800.0,340200.0,25,cross,1024.0224125337
0x5986347c1d0133d02d307f08bb1efd44c2eb89d9,SOL,70000.0,67.9676,5702340.0,944602.91227,20,cross,60.7885923599
0xdb6f5c58bb13d8aa101b0a5d1a70f737b5d1cd1c,BTC,-0.01851,59869.0,1147.71255,-39.53736,20,cross,5973361.3155384818
0xdb6f5c58bb13d8aa101b0a5d1a70f737b5d1cd1c,ETH,10.3432,1573.65,18037.50648,1760.83103,20,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,BTC,-0.44492,61306.0,27587.2646,-310.99908,40,cross,2146863.2474074964
0x2025137a136bea7446deba681cbfc7cf1970840e,SOL,267.19,84.622,21765.83178,-844.323332,20,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,SUI,-23267.9,0.7399,17475.588974,-259.669764,10,cross,39.1931512023
0x2025137a136bea7446deba681cbfc7cf1970840e,kPEPE,5419494.0,0.003959,13960.616544,-7499.699891,10,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,APT,38446.62,3.1159,23952.24426,-95846.808613,10,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,NEAR,-5086.3,1.97188,10152.76343,-123.167208,10,cross,177.8541370574
0x2025137a136bea7446deba681cbfc7cf1970840e,POPCAT,129587.0,0.116427,6350.799696,-8736.72443,3,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,EIGEN,82075.58,0.8084,17449.268308,-48902.662603,5,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,PURR,-62892.0,0.104942,5996.500632,603.548168,3,cross,12.8953851226
0x2025137a136bea7446deba681cbfc7cf1970840e,HYPE,-184.35,62.747,12759.9696,-1192.56015,10,cross,4921.218896044
0x2025137a136bea7446deba681cbfc7cf1970840e,PENGU,1887655.0,0.018913,12854.93055,-22846.520571,5,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,SPX,144878.3,0.61769,57235.621198,-32254.629054,5,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,PAXG,50.9,5022.66,212594.03,-43059.407295,10,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,RESOLV,709720.0,0.134584,14748.69132,-80768.816664,3,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,WLFI,155881.0,0.144892,8935.722444,-13650.245583,5,cross,
0x2025137a136bea7446deba681cbfc7cf1970840e,ZEC,-41.19,420.5663,19123.2813,-1800.153681,10,cross,22179.8984021781
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,BTC,-70.0,81461.5,4340350.0,1361955.2173669999,40,cross,115848.7864267937
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,ETH,-5000.0,1791.18,8719500.0,236433.334493,25,cross,2492.1702672547
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,ATOM,123048.7,2.0118,196028.88397,-51532.655331,5,cross,
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,DYDX,-4842877.5,0.15113,640179.976725,91757.219553,5,cross,0.8485519268
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,SOL,-13500.0,108.4158,1099737.0,363876.721365,20,cross,357.2472475519
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,AVAX,17063.0,6.5367,117833.6654,6297.056954,10,cross,
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,BNB,-1200.056,772.368,680527.75648,246358.021576,10,cross,3545.8440025094
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,APE,-6.9,0.15444,0.99981,0.065841,5,cross,502790.4430553359
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,OP,34374.3,0.10314,3554.646363,8.960045,5,cross,
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,ARB,146137.0,0.08085,11620.81424,-195.273463,10,cross,
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,SUI,102837.0,0.98628,77236.75722,-24189.64943,10,cross,
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,STX,-5.3,0.23806,0.906671,0.355081,5,cross,654576.2196118353
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,CFX,-5300511.0,0.059728,242593.787448,73999.486331,5,cross,0.7002809436
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,GMX,-0.2,6.6258,1.1993,0.12587,3,cross,16355056.1236371417
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,SNX,-13.7,0.29002,3.213609,0.759777,3,cross,238760.0904406048
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,APT,60051.76,0.8339,37412.24648,-12665.152398,10,cross,
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,WLD,-6.0,0.49998,2.53284,0.467068,10,cross,605743.0194414285
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,TRX,186952.0,0.320717,59833.9876,-124.827031,10,cross,
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,kSHIB,2618714.0,0.00425,11341.650334,211.159373,10,cross,
